11020,PE,11:03:56 AM,1575648236,0,105,40.602272,-75.376592,,Alpha Phi,2019-12-06T16:03:57.113Z
11020,PE,11:03:56 AM,1575648236,0,105,40.602272,-75.376592,,Alpha Phi,2019-12-06T16:04:02.115Z
11020,PE,11:03:56 AM,1575648236,0,105,40.602272,-75.376592,,Alpha Phi,2019-12-06T16:04:07.117Z
11020,PE,11:03:56 AM,1575648236,0,105,40.602272,-75.376592,,Alpha Phi,2019-12-06T16:04:12.119Z
11020,PE,11:03:56 AM,1575648236,0,105,40.602272,-75.376592,,Alpha Phi,2019-12-06T16:04:17.121Z
11020,PE,11:04:20 AM,1575648260,13,139,40.601839,-75.375399,Alpha Phi,,2019-12-06T16:04:22.123Z
11020,PE,11:04:26 AM,1575648266,13,65,40.601877,-75.374948,Alpha Phi,,2019-12-06T16:04:27.124Z
11020,PE,11:04:26 AM,1575648266,13,65,40.601877,-75.374948,Alpha Phi,,2019-12-06T16:04:32.124Z
11020,PE,11:04:32 AM,1575648272,15,13,40.602280,-75.374713,Alpha Phi,,2019-12-06T16:04:37.125Z
11020,PE,11:04:38 AM,1575648278,15,17,40.602654,-75.374601,Alpha Phi,,2019-12-06T16:04:42.126Z
11020,PE,11:04:44 AM,1575648284,17,15,40.603073,-75.374477,Alpha Phi,,2019-12-06T16:04:47.128Z
11020,PE,11:04:50 AM,1575648290,16,35,40.603428,-75.374230,Alpha Phi,,2019-12-06T16:04:52.129Z
11020,PE,11:04:56 AM,1575648296,12,46,40.603678,-75.373869,Alpha Phi,,2019-12-06T16:04:57.130Z
11020,PE,11:04:56 AM,1575648296,12,46,40.603678,-75.373869,Alpha Phi,,2019-12-06T16:05:02.132Z
11020,PE,11:05:02 AM,1575648302,1,3,40.603833,-75.373787,Alpha Phi,,2019-12-06T16:05:07.134Z
11020,PE,11:05:02 AM,1575648302,1,3,40.603833,-75.373787,Alpha Phi,,2019-12-06T16:05:12.135Z
11020,PE,11:05:02 AM,1575648302,1,3,40.603833,-75.373787,Alpha Phi,,2019-12-06T16:05:17.136Z
11020,PE,11:05:02 AM,1575648302,1,3,40.603833,-75.373787,Alpha Phi,,2019-12-06T16:05:22.138Z
11020,PE,11:05:22 AM,1575648322,17,217,40.603286,-75.374778,Alpha Phi,,2019-12-06T16:05:27.139Z
11020,PE,11:05:28 AM,1575648328,10,237,40.603107,-75.375045,,Alpha Tau Omega,2019-12-06T16:05:32.141Z
11020,PE,11:05:34 AM,1575648334,4,283,40.603123,-75.375381,,Alpha Tau Omega,2019-12-06T16:05:37.143Z
11020,PE,11:05:40 AM,1575648340,6,303,40.603204,-75.375546,,Alpha Tau Omega,2019-12-06T16:05:42.144Z
11020,PE,11:05:46 AM,1575648346,16,335,40.603539,-75.375853,Alpha Tau Omega,,2019-12-06T16:05:47.145Z
11020,PE,11:05:46 AM,1575648346,16,335,40.603539,-75.375853,Alpha Tau Omega,,2019-12-06T16:05:52.147Z
11020,PE,11:05:52 AM,1575648352,16,335,40.603932,-75.376053,Alpha Tau Omega,,2019-12-06T16:05:57.148Z
11020,PE,11:05:58 AM,1575648358,12,305,40.604143,-75.376353,Alpha Tau Omega,,2019-12-06T16:06:02.149Z
11020,PE,11:06:04 AM,1575648364,10,264,40.604167,-75.376723,,Gamma Phi Beta,2019-12-06T16:06:07.151Z
11020,PE,11:06:10 AM,1575648370,0,254,40.604138,-75.376884,,Gamma Phi Beta,2019-12-06T16:06:12.152Z
11020,PE,11:06:10 AM,1575648370,0,254,40.604138,-75.376884,,Gamma Phi Beta,2019-12-06T16:06:17.152Z
11020,PE,11:06:10 AM,1575648370,0,254,40.604138,-75.376884,,Gamma Phi Beta,2019-12-06T16:06:22.153Z
11020,PE,11:06:10 AM,1575648370,0,254,40.604138,-75.376884,,Gamma Phi Beta,2019-12-06T16:06:27.155Z
11020,PE,11:06:10 AM,1575648370,0,254,40.604138,-75.376884,,Gamma Phi Beta,2019-12-06T16:06:32.156Z
11020,PE,11:06:36 AM,1575648396,14,257,40.603944,-75.378231,Gamma Phi Beta,,2019-12-06T16:06:37.157Z
11020,PE,11:06:36 AM,1575648396,14,257,40.603944,-75.378231,Gamma Phi Beta,,2019-12-06T16:06:42.157Z
11020,PE,11:06:42 AM,1575648402,13,254,40.603859,-75.378647,,Pi Beta Phi,2019-12-06T16:06:47.159Z
11020,PE,11:06:48 AM,1575648408,11,235,40.603696,-75.378996,,Pi Beta Phi,2019-12-06T16:06:52.161Z
11020,PE,11:06:54 AM,1575648414,2,235,40.603601,-75.379176,,Pi Beta Phi,2019-12-06T16:06:57.162Z
11020,PE,11:07:00 AM,1575648420,5,234,40.603550,-75.379246,,Pi Beta Phi,2019-12-06T16:07:02.162Z
11020,PE,11:07:06 AM,1575648426,17,263,40.603419,-75.379723,Pi Beta Phi,,2019-12-06T16:07:07.163Z
11020,PE,11:07:06 AM,1575648426,17,263,40.603419,-75.379723,Pi Beta Phi,,2019-12-06T16:07:12.165Z
11020,PE,11:07:12 AM,1575648432,16,303,40.603575,-75.380198,Pi Beta Phi,,2019-12-06T16:07:17.166Z
11020,PE,11:07:18 AM,1575648438,13,311,40.603829,-75.380607,Pi Beta Phi,,2019-12-06T16:07:22.169Z
