"","Time","Latitude","Longitude","Last.Stop","Current.Stop","Date"
"139804","8:20:06 PM",40.600384,-75.365915,"Goodman Campus","","2019-12-10"
"139808","8:20:12 PM",40.600304,-75.365687,"Goodman Campus","","2019-12-10"
"139811","8:20:18 PM",40.599999,-75.365561,"","Jordan Hall","2019-12-10"
"139816","8:20:24 PM",40.599647,-75.365411,"","Jordan Hall","2019-12-10"
"139825","8:20:30 PM",40.599363,-75.365194,"","Jordan Hall","2019-12-10"
"139827","8:20:36 PM",40.599483,-75.364701,"Jordan Hall","","2019-12-10"
"139833","8:20:42 PM",40.599636,-75.364153,"Jordan Hall","","2019-12-10"
"139838","8:20:47 PM",40.599758,-75.363682,"Jordan Hall","","2019-12-10"
"139840","8:20:53 PM",40.59986,-75.363141,"","Building C","2019-12-10"
"139846","8:20:59 PM",40.599827,-75.36249,"","Building C","2019-12-10"
"139853","8:21:05 PM",40.599863,-75.361966,"Building C","","2019-12-10"
"139858","8:21:11 PM",40.599917,-75.361678,"Building C","","2019-12-10"
"139859","8:21:18 PM",40.599904,-75.361647,"Building C","","2019-12-10"
"139881","8:21:43 PM",40.600211,-75.36044,"Building C","","2019-12-10"
"139889","8:21:50 PM",40.600354,-75.359904,"Building C","","2019-12-10"
"139893","8:21:56 PM",40.600501,-75.359302,"Building C","","2019-12-10"
"139898","8:22:02 PM",40.600669,-75.358679,"Building C","","2019-12-10"
"139902","8:22:07 PM",40.600842,-75.358019,"Building C","","2019-12-10"
"139905","8:22:14 PM",40.601081,-75.357454,"Building C","","2019-12-10"
"139913","8:22:20 PM",40.601506,-75.357129,"Building C","","2019-12-10"
"139917","8:22:26 PM",40.601906,-75.357209,"Building C","","2019-12-10"
"139921","8:22:32 PM",40.602085,-75.35774,"Building C","","2019-12-10"
"139924","8:22:38 PM",40.602244,-75.358397,"","Iacocca C Wing","2019-12-10"
"139927","8:22:43 PM",40.602529,-75.358922,"Iacocca C Wing","","2019-12-10"
"139935","8:22:50 PM",40.602693,-75.359315,"Iacocca C Wing","","2019-12-10"
"139940","8:22:56 PM",40.602443,-75.359736,"Iacocca C Wing","","2019-12-10"
"139946","8:23:02 PM",40.60213,-75.360175,"","Iacocca Hall","2019-12-10"
"139953","8:23:14 PM",40.601934,-75.360497,"","Iacocca Hall","2019-12-10"
"139973","8:23:37 PM",40.601968,-75.360472,"","Iacocca Hall","2019-12-10"
"139977","8:23:43 PM",40.601968,-75.360472,"","Iacocca Hall","2019-12-10"
"139981","8:23:49 PM",40.601968,-75.360472,"","Iacocca Hall","2019-12-10"
"140000","8:24:14 PM",40.601493,-75.361661,"Iacocca Hall","","2019-12-10"
"140007","8:24:20 PM",40.601457,-75.362222,"Iacocca Hall","","2019-12-10"
"140014","8:24:25 PM",40.601405,-75.36281,"Iacocca Hall","","2019-12-10"
"140015","8:24:32 PM",40.601473,-75.363172,"Iacocca Hall","","2019-12-10"
"140020","8:24:38 PM",40.601701,-75.363007,"Iacocca Hall","","2019-12-10"
"140025","8:24:43 PM",40.60187,-75.362424,"Iacocca Hall","","2019-12-10"
"140031","8:24:50 PM",40.602133,-75.361808,"Iacocca Hall","","2019-12-10"
"140035","8:24:56 PM",40.602653,-75.36132,"Iacocca Hall","","2019-12-10"
"140039","8:25:02 PM",40.603266,-75.361141,"Iacocca Hall","","2019-12-10"
"140043","8:25:08 PM",40.603845,-75.361219,"","ATLSS","2019-12-10"
"140047","8:25:14 PM",40.604145,-75.361133,"","ATLSS","2019-12-10"
"140056","8:25:20 PM",40.604088,-75.360842,"","ATLSS","2019-12-10"
"140061","8:25:26 PM",40.604053,-75.360795,"","ATLSS","2019-12-10"
"140063","8:25:32 PM",40.604232,-75.360716,"ATLSS","","2019-12-10"
"140067","8:25:37 PM",40.604201,-75.361014,"","ATLSS","2019-12-10"
"140071","8:25:44 PM",40.604115,-75.361204,"","ATLSS","2019-12-10"
"140082","8:25:50 PM",40.603825,-75.361218,"","ATLSS","2019-12-10"
"140084","8:25:56 PM",40.603353,-75.361132,"ATLSS","","2019-12-10"
"140087","8:26:02 PM",40.602863,-75.361198,"ATLSS","","2019-12-10"
"140094","8:26:07 PM",40.602353,-75.361516,"ATLSS","","2019-12-10"
"140095","8:26:13 PM",40.601994,-75.362108,"ATLSS","","2019-12-10"
"140100","8:26:19 PM",40.60178,-75.362751,"ATLSS","","2019-12-10"
"140110","8:26:25 PM",40.601563,-75.36335,"ATLSS","","2019-12-10"
"140112","8:26:31 PM",40.601308,-75.363811,"ATLSS","","2019-12-10"
"140116","8:26:38 PM",40.601151,-75.364032,"ATLSS","","2019-12-10"
"140120","8:26:44 PM",40.600912,-75.364469,"ATLSS","","2019-12-10"
"140129","8:26:52 PM",40.600684,-75.365033,"ATLSS","","2019-12-10"
"140134","8:26:55 PM",40.600513,-75.365493,"ATLSS","","2019-12-10"
"140138","8:27:02 PM",40.600458,-75.365667,"ATLSS","","2019-12-10"
"140141","8:27:08 PM",40.600322,-75.366132,"ATLSS","","2019-12-10"
"140146","8:27:13 PM",40.600181,-75.366778,"ATLSS","","2019-12-10"
"140150","8:27:20 PM",40.600113,-75.367491,"ATLSS","","2019-12-10"
"140157","8:27:26 PM",40.600117,-75.368057,"ATLSS","","2019-12-10"
"140161","8:27:32 PM",40.600136,-75.368355,"ATLSS","","2019-12-10"
"140163","8:27:38 PM",40.600188,-75.368951,"ATLSS","","2019-12-10"
"140169","8:27:44 PM",40.600326,-75.369817,"ATLSS","","2019-12-10"
"140181","8:27:55 PM",40.600631,-75.371605,"ATLSS","","2019-12-10"
"140186","8:28:02 PM",40.600868,-75.372447,"ATLSS","","2019-12-10"
"140187","8:28:08 PM",40.601086,-75.373064,"ATLSS","","2019-12-10"
"140193","8:28:13 PM",40.601363,-75.373504,"ATLSS","","2019-12-10"
"140201","8:28:20 PM",40.601502,-75.373686,"ATLSS","","2019-12-10"
"140205","8:28:26 PM",40.601755,-75.373937,"ATLSS","","2019-12-10"
"140209","8:28:32 PM",40.602237,-75.374188,"ATLSS","","2019-12-10"
"140214","8:28:38 PM",40.602709,-75.374204,"ATLSS","","2019-12-10"
"140215","8:28:44 PM",40.603205,-75.374023,"ATLSS","","2019-12-10"
"140219","8:28:49 PM",40.603582,-75.373777,"ATLSS","","2019-12-10"
"140227","8:28:55 PM",40.603841,-75.373601,"ATLSS","","2019-12-10"
"140231","8:29:01 PM",40.603893,-75.373822,"ATLSS","","2019-12-10"
"140237","8:29:07 PM",40.603791,-75.374223,"ATLSS","","2019-12-10"
"140241","8:29:13 PM",40.603529,-75.374591,"ATLSS","","2019-12-10"
"140245","8:29:20 PM",40.603181,-75.374877,"","Alpha Tau Omega","2019-12-10"
"140251","8:29:25 PM",40.60311,-75.375371,"","Alpha Tau Omega","2019-12-10"
"140258","8:29:32 PM",40.603368,-75.375729,"","Alpha Tau Omega","2019-12-10"
"140259","8:29:38 PM",40.603739,-75.375954,"Alpha Tau Omega","","2019-12-10"
"140265","8:29:43 PM",40.604068,-75.3762,"Alpha Tau Omega","","2019-12-10"
"140267","8:29:50 PM",40.604106,-75.376613,"","Gamma Phi Beta","2019-12-10"
"140276","8:29:55 PM",40.604118,-75.376864,"","Gamma Phi Beta","2019-12-10"
"140282","8:30:02 PM",40.604164,-75.376992,"","Gamma Phi Beta","2019-12-10"
"140285","8:30:08 PM",40.604064,-75.377537,"Gamma Phi Beta","","2019-12-10"
"140287","8:30:13 PM",40.603958,-75.378069,"Gamma Phi Beta","","2019-12-10"
"140292","8:30:20 PM",40.603867,-75.378586,"","Pi Beta Phi","2019-12-10"
"140300","8:30:26 PM",40.603694,-75.378983,"","Pi Beta Phi","2019-12-10"
"140306","8:30:32 PM",40.603577,-75.379176,"","Pi Beta Phi","2019-12-10"
"140307","8:30:38 PM",40.60359,-75.379226,"","Pi Beta Phi","2019-12-10"
"140311","8:30:44 PM",40.603461,-75.379533,"Pi Beta Phi","","2019-12-10"
"140319","8:30:50 PM",40.603475,-75.379968,"Pi Beta Phi","","2019-12-10"
"140323","8:30:56 PM",40.603708,-75.380397,"Pi Beta Phi","","2019-12-10"
"140327","8:31:02 PM",40.603921,-75.380667,"Pi Beta Phi","","2019-12-10"
"140332","8:31:08 PM",40.604179,-75.380521,"Pi Beta Phi","","2019-12-10"
"140335","8:31:14 PM",40.60412,-75.380104,"Pi Beta Phi","","2019-12-10"
"140339","8:31:19 PM",40.604086,-75.379714,"Pi Beta Phi","","2019-12-10"
"140349","8:31:26 PM",40.604218,-75.379371,"Pi Beta Phi","","2019-12-10"
"140352","8:31:32 PM",40.604406,-75.379037,"Pi Beta Phi","","2019-12-10"
"140356","8:31:37 PM",40.604504,-75.378893,"Pi Beta Phi","","2019-12-10"
"140362","8:31:44 PM",40.604635,-75.378801,"","Taylor College","2019-12-10"
"140365","8:31:50 PM",40.604876,-75.378874,"","Taylor College","2019-12-10"
"140373","8:31:56 PM",40.605097,-75.378932,"","Taylor College","2019-12-10"
"140377","8:32:01 PM",40.605053,-75.378943,"","Taylor College","2019-12-10"
"140408","8:32:42 PM",40.605207,-75.380081,"Taylor College","","2019-12-10"
"140411","8:32:48 PM",40.60526,-75.380406,"Taylor College","","2019-12-10"
"140424","8:33:00 PM",40.605399,-75.380832,"Taylor College","","2019-12-10"
"140427","8:33:06 PM",40.605562,-75.380978,"Taylor College","","2019-12-10"
"140436","8:33:18 PM",40.606303,-75.381073,"Taylor College","","2019-12-10"
"140440","8:33:24 PM",40.606598,-75.381027,"","Alumni Memorial Building","2019-12-10"
"140448","8:33:30 PM",40.606733,-75.380996,"","Alumni Memorial Building","2019-12-10"
"140451","8:33:36 PM",40.607056,-75.381029,"","Alumni Memorial Building","2019-12-10"
"140456","8:33:42 PM",40.607447,-75.381062,"Alumni Memorial Building","","2019-12-10"
"140459","8:33:48 PM",40.607764,-75.381084,"Alumni Memorial Building","","2019-12-10"
"140464","8:33:54 PM",40.607863,-75.38108,"Alumni Memorial Building","","2019-12-10"
"140487","8:34:22 PM",40.608112,-75.379785,"","STEPS","2019-12-10"
"140493","8:34:28 PM",40.608254,-75.379589,"","STEPS","2019-12-10"
"140495","8:34:34 PM",40.608323,-75.379588,"","STEPS","2019-12-10"
"140532","8:35:18 PM",40.609792,-75.379544,"STEPS","","2019-12-10"
"140538","8:35:24 PM",40.609797,-75.379069,"STEPS","","2019-12-10"
"140539","8:35:30 PM",40.609802,-75.378667,"","Farrington Square","2019-12-10"
"140548","8:35:36 PM",40.609812,-75.378548,"","Farrington Square","2019-12-10"
"140552","8:35:42 PM",40.609803,-75.378254,"","Farrington Square","2019-12-10"
"140556","8:35:48 PM",40.609816,-75.37811,"","Farrington Square","2019-12-10"
"140584","8:36:21 PM",40.609858,-75.376618,"Farrington Square","","2019-12-10"
"140588","8:36:26 PM",40.609863,-75.376231,"Farrington Square","","2019-12-10"
"140592","8:36:32 PM",40.609869,-75.375947,"Farrington Square","","2019-12-10"
"140598","8:36:38 PM",40.609875,-75.375889,"Farrington Square","","2019-12-10"
"140599","8:36:43 PM",40.610101,-75.375823,"Farrington Square","","2019-12-10"
"140605","8:36:50 PM",40.61036,-75.375841,"Farrington Square","","2019-12-10"
"140614","8:36:56 PM",40.610412,-75.375842,"Farrington Square","","2019-12-10"
"140660","8:37:55 PM",40.610542,-75.37584,"Farrington Square","","2019-12-10"
"140684","8:38:25 PM",40.611503,-75.376453,"Farrington Square","","2019-12-10"
"140687","8:38:32 PM",40.611487,-75.376838,"Farrington Square","","2019-12-10"
"140691","8:38:38 PM",40.611477,-75.377134,"Farrington Square","","2019-12-10"
"140696","8:38:44 PM",40.611467,-75.377194,"Farrington Square","","2019-12-10"
"140706","8:38:50 PM",40.611468,-75.377609,"Farrington Square","","2019-12-10"
"140708","8:38:56 PM",40.611461,-75.377792,"Farrington Square","","2019-12-10"
"140713","8:39:02 PM",40.611452,-75.378061,"","SouthSide","2019-12-10"
"140716","8:39:08 PM",40.611447,-75.378387,"","SouthSide","2019-12-10"
"140719","8:39:14 PM",40.611408,-75.37852,"","SouthSide","2019-12-10"
"140727","8:39:20 PM",40.611167,-75.378488,"","SouthSide","2019-12-10"
"140731","8:39:26 PM",40.610845,-75.378446,"SouthSide","","2019-12-10"
"140736","8:39:32 PM",40.610572,-75.378399,"SouthSide","","2019-12-10"
"140739","8:39:38 PM",40.610587,-75.378391,"SouthSide","","2019-12-10"
"140777","8:40:37 PM",40.60984,-75.378379,"","Farrington Square","2019-12-10"
"140802","8:41:24 PM",40.609851,-75.376811,"Farrington Square","","2019-12-10"
"140810","8:41:30 PM",40.609873,-75.376261,"Farrington Square","","2019-12-10"
"140813","8:41:36 PM",40.60986,-75.375929,"Farrington Square","","2019-12-10"
"140815","8:41:42 PM",40.609779,-75.375803,"Farrington Square","","2019-12-10"
"140817","8:41:48 PM",40.609481,-75.375788,"Farrington Square","","2019-12-10"
"140822","8:41:54 PM",40.609082,-75.37579,"Farrington Square","","2019-12-10"
"140824","8:42:00 PM",40.608737,-75.375773,"","Whitaker Lab","2019-12-10"
"140829","8:42:06 PM",40.608534,-75.375784,"","Whitaker Lab","2019-12-10"
"140833","8:42:12 PM",40.608548,-75.375735,"","Whitaker Lab","2019-12-10"
"140862","8:43:04 PM",40.608352,-75.374382,"Whitaker Lab","","2019-12-10"
"140868","8:43:10 PM",40.608098,-75.3744,"Whitaker Lab","","2019-12-10"
"140872","8:43:16 PM",40.607624,-75.374385,"Whitaker Lab","","2019-12-10"
"140874","8:43:22 PM",40.60732,-75.374364,"Whitaker Lab","","2019-12-10"
"140879","8:43:28 PM",40.607228,-75.374401,"","Williams Hall","2019-12-10"
"140881","8:43:34 PM",40.60715,-75.374601,"","Williams Hall","2019-12-10"
"140885","8:43:40 PM",40.606998,-75.374831,"","Williams Hall","2019-12-10"
"140891","8:43:46 PM",40.606863,-75.374875,"","Williams Hall","2019-12-10"
"140914","8:44:26 PM",40.606293,-75.375926,"Williams Hall","","2019-12-10"
"140918","8:44:32 PM",40.606134,-75.376171,"Williams Hall","","2019-12-10"
"140920","8:44:38 PM",40.605858,-75.376313,"Williams Hall","","2019-12-10"
"140923","8:44:44 PM",40.605648,-75.376743,"Williams Hall","","2019-12-10"
"140930","8:44:51 PM",40.605573,-75.377201,"","Drown Hall","2019-12-10"
"140931","8:44:56 PM",40.605522,-75.377531,"","Drown Hall","2019-12-10"
"140936","8:45:02 PM",40.605509,-75.377556,"","Drown Hall","2019-12-10"
"140946","8:45:24 PM",40.605293,-75.378905,"","Taylor College","2019-12-10"
"140949","8:45:30 PM",40.605224,-75.379006,"","Taylor College","2019-12-10"
"140957","8:45:41 PM",40.60506,-75.379004,"","Taylor College","2019-12-10"
"140961","8:45:53 PM",40.604643,-75.378871,"","Taylor College","2019-12-10"
"140964","8:46:00 PM",40.604496,-75.378963,"Taylor College","","2019-12-10"
"140968","8:46:06 PM",40.604315,-75.379308,"Taylor College","","2019-12-10"
"140969","8:46:12 PM",40.604123,-75.379816,"Taylor College","","2019-12-10"
"140972","8:46:18 PM",40.604201,-75.380328,"Taylor College","","2019-12-10"
"140974","8:46:24 PM",40.604072,-75.380752,"Taylor College","","2019-12-10"
"140976","8:46:30 PM",40.603849,-75.381129,"Taylor College","","2019-12-10"
"140979","8:46:37 PM",40.60378,-75.381804,"Taylor College","","2019-12-10"
"140981","8:46:42 PM",40.603594,-75.382199,"Taylor College","","2019-12-10"
"140983","8:46:48 PM",40.603379,-75.381909,"Taylor College","","2019-12-10"
"140988","8:47:00 PM",40.603043,-75.381,"","Sigma Phi Epsilon","2019-12-10"
"140992","8:47:06 PM",40.602942,-75.380825,"","Sigma Phi Epsilon","2019-12-10"
"140993","8:47:12 PM",40.602929,-75.380816,"","Sigma Phi Epsilon","2019-12-10"
"141005","8:47:44 PM",40.602138,-75.379921,"Sigma Phi Epsilon","","2019-12-10"
"141008","8:47:50 PM",40.601999,-75.379442,"","House 93","2019-12-10"
"141013","8:48:02 PM",40.602011,-75.379073,"","House 93","2019-12-10"
"141015","8:48:08 PM",40.60197,-75.379183,"","House 93","2019-12-10"
"141023","8:48:25 PM",40.602372,-75.378017,"House 93","","2019-12-10"
"141026","8:48:31 PM",40.60241,-75.377487,"House 93","","2019-12-10"
"141027","8:48:37 PM",40.602349,-75.376939,"","Alpha Phi","2019-12-10"
"141029","8:48:43 PM",40.602241,-75.376364,"","Alpha Phi","2019-12-10"
"141032","8:48:50 PM",40.602178,-75.375808,"Alpha Phi","","2019-12-10"
"141036","8:48:56 PM",40.601861,-75.375398,"Alpha Phi","","2019-12-10"
"141038","8:49:02 PM",40.60165,-75.375036,"Alpha Phi","","2019-12-10"
"141039","8:49:08 PM",40.601886,-75.374583,"Alpha Phi","","2019-12-10"
"141041","8:49:14 PM",40.602141,-75.374308,"Alpha Phi","","2019-12-10"
"141043","8:49:20 PM",40.602037,-75.374105,"Alpha Phi","","2019-12-10"
"141048","8:49:26 PM",40.601749,-75.373912,"Alpha Phi","","2019-12-10"
"141050","8:49:32 PM",40.601282,-75.373426,"Alpha Phi","","2019-12-10"
"141052","8:49:38 PM",40.600955,-75.372801,"Alpha Phi","","2019-12-10"
"141053","8:49:44 PM",40.600686,-75.372072,"Alpha Phi","","2019-12-10"
"141055","8:49:50 PM",40.600522,-75.37126,"Alpha Phi","","2019-12-10"
"141060","8:49:56 PM",40.600383,-75.370378,"Alpha Phi","","2019-12-10"
"141062","8:50:02 PM",40.60026,-75.369447,"Alpha Phi","","2019-12-10"
"141063","8:50:08 PM",40.600169,-75.368606,"Alpha Phi","","2019-12-10"
"141066","8:50:14 PM",40.60012,-75.367856,"Alpha Phi","","2019-12-10"
"141067","8:50:20 PM",40.600147,-75.367151,"Alpha Phi","","2019-12-10"
"141071","8:50:26 PM",40.600244,-75.366488,"Alpha Phi","","2019-12-10"
"141074","8:50:32 PM",40.600342,-75.36605,"Alpha Phi","","2019-12-10"
"141076","8:50:38 PM",40.600384,-75.365925,"Alpha Phi","","2019-12-10"
"141078","8:50:44 PM",40.600503,-75.365561,"Alpha Phi","","2019-12-10"
"141080","8:50:50 PM",40.600666,-75.365034,"Alpha Phi","","2019-12-10"
"141084","8:50:55 PM",40.600925,-75.364441,"Alpha Phi","","2019-12-10"
"141085","8:51:01 PM",40.601259,-75.363872,"Alpha Phi","","2019-12-10"
"141088","8:51:07 PM",40.601579,-75.363305,"Alpha Phi","","2019-12-10"
"141089","8:51:14 PM",40.601797,-75.36267,"Alpha Phi","","2019-12-10"
"141092","8:51:20 PM",40.601987,-75.362095,"Alpha Phi","","2019-12-10"
"141095","8:51:26 PM",40.602336,-75.36159,"Alpha Phi","","2019-12-10"
"141097","8:51:32 PM",40.602759,-75.361241,"Alpha Phi","","2019-12-10"
"141100","8:51:38 PM",40.603265,-75.361123,"Alpha Phi","","2019-12-10"
"141101","8:51:44 PM",40.603759,-75.361211,"","ATLSS","2019-12-10"
"141104","8:51:50 PM",40.60408,-75.36123,"","ATLSS","2019-12-10"
"141110","8:52:02 PM",40.60405,-75.360843,"","ATLSS","2019-12-10"
"141112","8:52:08 PM",40.604134,-75.360689,"ATLSS","","2019-12-10"
"141114","8:52:14 PM",40.604245,-75.360815,"","ATLSS","2019-12-10"
"141115","8:52:20 PM",40.604239,-75.360981,"","ATLSS","2019-12-10"
"141120","8:52:25 PM",40.604235,-75.360959,"","ATLSS","2019-12-10"
"141144","8:53:26 PM",40.604275,-75.360978,"","ATLSS","2019-12-10"
"141163","8:54:17 PM",40.602957,-75.361173,"ATLSS","","2019-12-10"
"141165","8:54:24 PM",40.602434,-75.361491,"ATLSS","","2019-12-10"
"141167","8:54:30 PM",40.601985,-75.362092,"ATLSS","","2019-12-10"
"141171","8:54:36 PM",40.601768,-75.362792,"ATLSS","","2019-12-10"
"141173","8:54:42 PM",40.601615,-75.363153,"ATLSS","","2019-12-10"
"141176","8:54:48 PM",40.601437,-75.363109,"ATLSS","","2019-12-10"
"141177","8:54:53 PM",40.601402,-75.362864,"ATLSS","","2019-12-10"
"141180","8:55:00 PM",40.601447,-75.362313,"ATLSS","","2019-12-10"
"141183","8:55:06 PM",40.601508,-75.361604,"ATLSS","","2019-12-10"
"141185","8:55:12 PM",40.601654,-75.361004,"ATLSS","","2019-12-10"
"141188","8:55:18 PM",40.6018,-75.360701,"","Iacocca Hall","2019-12-10"
"141191","8:55:30 PM",40.601872,-75.360738,"","Iacocca Hall","2019-12-10"
"141196","8:55:36 PM",40.601871,-75.360743,"","Iacocca Hall","2019-12-10"
"141203","8:56:00 PM",40.602483,-75.359659,"Iacocca Hall","","2019-12-10"
"141205","8:56:04 PM",40.602689,-75.359311,"Iacocca Hall","","2019-12-10"
"141209","8:56:11 PM",40.602453,-75.358824,"","Iacocca C Wing","2019-12-10"
"141212","8:56:16 PM",40.60222,-75.358374,"","Iacocca C Wing","2019-12-10"
"141213","8:56:21 PM",40.602097,-75.357899,"","Iacocca C Wing","2019-12-10"
"141216","8:56:27 PM",40.602011,-75.357433,"Iacocca C Wing","","2019-12-10"
"141217","8:56:33 PM",40.601729,-75.35709,"Iacocca C Wing","","2019-12-10"
"141220","8:56:39 PM",40.601289,-75.357239,"Iacocca C Wing","","2019-12-10"
"141223","8:56:45 PM",40.600955,-75.357666,"Iacocca C Wing","","2019-12-10"
"141226","8:56:52 PM",40.600776,-75.358222,"Iacocca C Wing","","2019-12-10"
"141228","8:56:58 PM",40.600641,-75.358766,"Iacocca C Wing","","2019-12-10"
"141229","8:57:04 PM",40.600517,-75.359323,"Iacocca C Wing","","2019-12-10"
"141231","8:57:10 PM",40.600339,-75.359923,"Iacocca C Wing","","2019-12-10"
"141236","8:57:16 PM",40.600193,-75.360534,"Iacocca C Wing","","2019-12-10"
"141237","8:57:22 PM",40.600074,-75.361068,"Iacocca C Wing","","2019-12-10"
"141239","8:57:28 PM",40.599956,-75.361505,"Iacocca C Wing","","2019-12-10"
"141242","8:57:34 PM",40.599906,-75.361725,"Iacocca C Wing","","2019-12-10"
"141243","8:57:40 PM",40.599884,-75.361856,"Iacocca C Wing","","2019-12-10"
"141248","8:57:46 PM",40.599852,-75.36237,"Iacocca C Wing","","2019-12-10"
"141250","8:57:52 PM",40.599839,-75.363033,"","Building C","2019-12-10"
"141252","8:57:58 PM",40.599771,-75.363679,"Building C","","2019-12-10"
"141254","8:58:04 PM",40.5996,-75.364293,"Building C","","2019-12-10"
"141256","8:58:10 PM",40.599426,-75.364912,"Building C","","2019-12-10"
"141260","8:58:16 PM",40.599493,-75.365342,"","Jordan Hall","2019-12-10"
"141261","8:58:21 PM",40.599924,-75.365504,"","Jordan Hall","2019-12-10"
"141263","8:58:28 PM",40.600246,-75.36564,"Jordan Hall","","2019-12-10"
"141265","8:58:34 PM",40.600387,-75.365748,"Jordan Hall","","2019-12-10"
"141267","8:58:40 PM",40.600342,-75.366188,"Jordan Hall","","2019-12-10"
"141271","8:58:46 PM",40.600168,-75.366824,"Jordan Hall","","2019-12-10"
"141274","8:58:52 PM",40.599888,-75.367286,"Jordan Hall","","2019-12-10"
"141276","8:58:58 PM",40.599538,-75.367392,"Jordan Hall","","2019-12-10"
"141278","8:59:03 PM",40.599335,-75.367301,"Jordan Hall","","2019-12-10"
"141284","8:59:15 PM",40.598578,-75.366423,"Jordan Hall","","2019-12-10"
"141285","8:59:21 PM",40.598523,-75.365675,"Jordan Hall","","2019-12-10"
"141287","8:59:27 PM",40.598603,-75.364971,"Jordan Hall","","2019-12-10"
"141290","8:59:34 PM",40.598756,-75.364233,"Jordan Hall","","2019-12-10"
"141291","8:59:40 PM",40.598877,-75.363489,"Jordan Hall","","2019-12-10"
"141296","8:59:46 PM",40.59878,-75.3628,"Jordan Hall","","2019-12-10"
"141298","8:59:52 PM",40.598448,-75.362189,"Jordan Hall","","2019-12-10"
"141299","8:59:58 PM",40.597848,-75.361988,"Jordan Hall","","2019-12-10"
"141302","9:00:04 PM",40.597269,-75.362399,"Jordan Hall","","2019-12-10"
"141303","9:00:10 PM",40.596819,-75.363111,"Jordan Hall","","2019-12-10"
"141307","9:00:16 PM",40.59646,-75.363879,"Jordan Hall","","2019-12-10"
"141310","9:00:22 PM",40.59611,-75.364722,"Jordan Hall","","2019-12-10"
"141311","9:00:28 PM",40.595615,-75.365654,"Jordan Hall","","2019-12-10"
"141313","9:00:34 PM",40.595089,-75.366493,"Jordan Hall","","2019-12-10"
"141316","9:00:40 PM",40.594468,-75.367258,"Jordan Hall","","2019-12-10"
"141320","9:00:46 PM",40.593835,-75.36786,"Jordan Hall","","2019-12-10"
"141322","9:00:52 PM",40.593159,-75.368292,"Jordan Hall","","2019-12-10"
"141324","9:00:58 PM",40.592637,-75.368522,"Jordan Hall","","2019-12-10"
"141326","9:01:04 PM",40.59241,-75.368546,"Jordan Hall","","2019-12-10"
"141327","9:01:10 PM",40.592196,-75.36858,"Jordan Hall","","2019-12-10"
"141331","9:01:16 PM",40.591676,-75.368587,"Jordan Hall","","2019-12-10"
"141334","9:01:22 PM",40.591049,-75.368509,"Jordan Hall","","2019-12-10"
"141336","9:01:28 PM",40.590312,-75.368334,"Jordan Hall","","2019-12-10"
"141337","9:01:34 PM",40.589597,-75.36806,"Jordan Hall","","2019-12-10"
"141340","9:01:40 PM",40.588855,-75.367666,"Jordan Hall","","2019-12-10"
"141343","9:01:45 PM",40.588097,-75.367103,"Jordan Hall","","2019-12-10"
"141345","9:01:51 PM",40.587403,-75.36647,"Jordan Hall","","2019-12-10"
"141348","9:01:57 PM",40.586745,-75.365691,"Jordan Hall","","2019-12-10"
"141349","9:02:03 PM",40.586113,-75.36493,"Jordan Hall","","2019-12-10"
"141352","9:02:09 PM",40.585432,-75.36426,"Jordan Hall","","2019-12-10"
"141356","9:02:16 PM",40.584736,-75.363721,"Jordan Hall","","2019-12-10"
"141357","9:02:22 PM",40.584026,-75.363319,"Jordan Hall","","2019-12-10"
"141360","9:02:28 PM",40.58328,-75.363016,"Jordan Hall","","2019-12-10"
"141361","9:02:34 PM",40.58252,-75.362819,"Jordan Hall","","2019-12-10"
"141364","9:02:40 PM",40.581799,-75.362748,"Jordan Hall","","2019-12-10"
"141367","9:02:46 PM",40.581075,-75.362772,"Jordan Hall","","2019-12-10"
"141370","9:02:52 PM",40.580495,-75.362949,"Jordan Hall","","2019-12-10"
"141372","9:02:58 PM",40.580255,-75.363097,"Jordan Hall","","2019-12-10"
"141374","9:03:04 PM",40.580214,-75.363115,"Jordan Hall","","2019-12-10"
"141384","9:03:28 PM",40.579691,-75.362113,"Jordan Hall","","2019-12-10"
"141386","9:03:34 PM",40.579466,-75.361107,"Jordan Hall","","2019-12-10"
"141387","9:03:40 PM",40.57915,-75.360131,"Jordan Hall","","2019-12-10"
"141392","9:03:46 PM",40.578562,-75.359414,"Jordan Hall","","2019-12-10"
"141394","9:03:52 PM",40.578088,-75.358697,"Jordan Hall","","2019-12-10"
"141396","9:03:58 PM",40.578088,-75.357749,"Jordan Hall","","2019-12-10"
"141398","9:04:04 PM",40.578159,-75.356767,"Jordan Hall","","2019-12-10"
"141400","9:04:10 PM",40.578239,-75.355732,"Jordan Hall","","2019-12-10"
"141403","9:04:16 PM",40.578312,-75.354644,"Jordan Hall","","2019-12-10"
"141405","9:04:22 PM",40.578381,-75.353627,"Jordan Hall","","2019-12-10"
"141407","9:04:27 PM",40.578442,-75.352931,"Jordan Hall","","2019-12-10"
"141410","9:04:33 PM",40.578549,-75.352628,"Jordan Hall","","2019-12-10"
"141411","9:04:39 PM",40.578717,-75.352732,"Jordan Hall","","2019-12-10"
"141415","9:04:45 PM",40.578851,-75.352904,"Jordan Hall","","2019-12-10"
"141418","9:04:51 PM",40.578921,-75.353029,"Jordan Hall","","2019-12-10"
"141419","9:04:58 PM",40.57897,-75.353111,"Jordan Hall","","2019-12-10"
