"","Time","Latitude","Longitude","Last.Stop","Current.Stop","Date"
"22821","5:17:27 PM",40.603127,-75.374995,"","Alpha Tau Omega","2019-12-06"
"22847","5:17:52 PM",40.603853,-75.375949,"Alpha Tau Omega","","2019-12-06"
"22850","5:17:58 PM",40.604129,-75.376317,"Alpha Tau Omega","","2019-12-06"
"22855","5:18:03 PM",40.604198,-75.376786,"","Gamma Phi Beta","2019-12-06"
"22860","5:18:10 PM",40.604201,-75.376957,"","Gamma Phi Beta","2019-12-06"
"22885","5:18:32 PM",40.603998,-75.378272,"Gamma Phi Beta","","2019-12-06"
"22893","5:18:38 PM",40.603868,-75.378788,"","Pi Beta Phi","2019-12-06"
"22896","5:18:44 PM",40.603654,-75.37916,"","Pi Beta Phi","2019-12-06"
"22899","5:18:50 PM",40.603604,-75.379301,"","Pi Beta Phi","2019-12-06"
"22925","5:19:15 PM",40.603884,-75.380576,"Pi Beta Phi","","2019-12-06"
"22929","5:19:21 PM",40.604134,-75.380604,"Pi Beta Phi","","2019-12-06"
"22943","5:19:27 PM",40.604159,-75.380235,"Pi Beta Phi","","2019-12-06"
"22946","5:19:33 PM",40.604071,-75.379847,"Pi Beta Phi","","2019-12-06"
"22949","5:19:39 PM",40.604158,-75.379459,"Pi Beta Phi","","2019-12-06"
"22954","5:19:45 PM",40.604287,-75.379069,"Pi Beta Phi","","2019-12-06"
"22960","5:19:51 PM",40.604348,-75.378955,"Pi Beta Phi","","2019-12-06"
"22969","5:19:57 PM",40.604444,-75.378774,"Pi Beta Phi","","2019-12-06"
"22977","5:20:03 PM",40.604602,-75.378678,"","Taylor College","2019-12-06"
"22979","5:20:09 PM",40.604977,-75.378815,"","Taylor College","2019-12-06"
"22985","5:20:15 PM",40.605088,-75.378824,"","Taylor College","2019-12-06"
"23033","5:21:01 PM",40.60526,-75.380206,"Taylor College","","2019-12-06"
"23043","5:21:08 PM",40.605347,-75.380603,"Taylor College","","2019-12-06"
"23048","5:21:14 PM",40.605444,-75.380807,"Taylor College","","2019-12-06"
"23049","5:21:20 PM",40.605509,-75.380887,"Taylor College","","2019-12-06"
"23055","5:21:26 PM",40.605795,-75.380995,"Taylor College","","2019-12-06"
"23067","5:21:32 PM",40.606218,-75.380968,"Taylor College","","2019-12-06"
"23070","5:21:38 PM",40.606563,-75.380945,"","Alumni Memorial Building","2019-12-06"
"23075","5:21:44 PM",40.606706,-75.38099,"","Alumni Memorial Building","2019-12-06"
"23121","5:22:28 PM",40.608051,-75.380831,"Alumni Memorial Building","","2019-12-06"
"23125","5:22:34 PM",40.60805,-75.380352,"Alumni Memorial Building","","2019-12-06"
"23131","5:22:39 PM",40.608116,-75.379843,"","STEPS","2019-12-06"
"23134","5:22:45 PM",40.608194,-75.379574,"","STEPS","2019-12-06"
"23142","5:22:51 PM",40.60833,-75.379519,"","STEPS","2019-12-06"
"23150","5:22:57 PM",40.60835,-75.379488,"","STEPS","2019-12-06"
"23213","5:23:58 PM",40.608543,-75.379405,"","STEPS","2019-12-06"
"23269","5:24:58 PM",40.608809,-75.37963,"STEPS","","2019-12-06"
"23308","5:25:34 PM",40.609822,-75.379128,"STEPS","","2019-12-06"
"23311","5:25:39 PM",40.609853,-75.378751,"","Farrington Square","2019-12-06"
"23318","5:25:45 PM",40.609798,-75.378508,"","Farrington Square","2019-12-06"
"23321","5:25:51 PM",40.609773,-75.378354,"","Farrington Square","2019-12-06"
"23330","5:25:57 PM",40.60978,-75.378139,"","Farrington Square","2019-12-06"
"23336","5:26:03 PM",40.609791,-75.378089,"","Farrington Square","2019-12-06"
"23396","5:27:03 PM",40.6098,-75.378072,"","Farrington Square","2019-12-06"
"23453","5:27:57 PM",40.609817,-75.376543,"Farrington Square","","2019-12-06"
"23455","5:28:03 PM",40.609825,-75.376088,"Farrington Square","","2019-12-06"
"23461","5:28:10 PM",40.609836,-75.37586,"Farrington Square","","2019-12-06"
"23465","5:28:16 PM",40.609854,-75.375827,"Farrington Square","","2019-12-06"
"23477","5:28:22 PM",40.609963,-75.375762,"Farrington Square","","2019-12-06"
"23480","5:28:28 PM",40.610207,-75.375783,"Farrington Square","","2019-12-06"
"23488","5:28:34 PM",40.61038,-75.375826,"Farrington Square","","2019-12-06"
"23490","5:28:40 PM",40.610392,-75.375874,"Farrington Square","","2019-12-06"
"23553","5:29:39 PM",40.610649,-75.375859,"Farrington Square","","2019-12-06"
"23587","5:30:12 PM",40.61154,-75.376565,"Farrington Square","","2019-12-06"
"23591","5:30:18 PM",40.611514,-75.377009,"Farrington Square","","2019-12-06"
"23597","5:30:24 PM",40.611532,-75.377156,"Farrington Square","","2019-12-06"
"23600","5:30:30 PM",40.611517,-75.377262,"Farrington Square","","2019-12-06"
"23607","5:30:36 PM",40.611488,-75.377668,"Farrington Square","","2019-12-06"
"23617","5:30:42 PM",40.611497,-75.377869,"Farrington Square","","2019-12-06"
"23623","5:30:48 PM",40.6115,-75.377948,"","SouthSide","2019-12-06"
"23683","5:31:48 PM",40.611481,-75.378401,"","SouthSide","2019-12-06"
"23740","5:32:47 PM",40.610543,-75.378542,"SouthSide","","2019-12-06"
"23803","5:33:48 PM",40.610455,-75.378501,"SouthSide","","2019-12-06"
"23837","5:34:26 PM",40.609853,-75.377456,"SouthSide","","2019-12-06"
"23846","5:34:32 PM",40.609839,-75.376859,"SouthSide","","2019-12-06"
"23853","5:34:38 PM",40.60985,-75.376259,"SouthSide","","2019-12-06"
"23855","5:34:44 PM",40.609825,-75.375817,"SouthSide","","2019-12-06"
"23862","5:34:50 PM",40.609685,-75.375783,"SouthSide","","2019-12-06"
"23867","5:34:56 PM",40.609316,-75.375823,"SouthSide","","2019-12-06"
"23870","5:35:01 PM",40.608851,-75.375765,"","Whitaker Lab","2019-12-06"
"23880","5:35:07 PM",40.608547,-75.375887,"","Whitaker Lab","2019-12-06"
"23886","5:35:13 PM",40.608559,-75.375856,"","Whitaker Lab","2019-12-06"
"23943","5:36:08 PM",40.608406,-75.374422,"Whitaker Lab","","2019-12-06"
"23948","5:36:14 PM",40.608175,-75.374407,"Whitaker Lab","","2019-12-06"
"23953","5:36:20 PM",40.607731,-75.374394,"Whitaker Lab","","2019-12-06"
"23957","5:36:26 PM",40.607302,-75.374406,"","Williams Hall","2019-12-06"
"23968","5:36:32 PM",40.607207,-75.374491,"","Williams Hall","2019-12-06"
"23970","5:36:37 PM",40.607185,-75.374655,"","Williams Hall","2019-12-06"
"23976","5:36:44 PM",40.607022,-75.374879,"","Williams Hall","2019-12-06"
"23980","5:36:50 PM",40.606827,-75.374922,"","Williams Hall","2019-12-06"
"24006","5:37:16 PM",40.606274,-75.376047,"Williams Hall","","2019-12-06"
"24016","5:37:22 PM",40.606018,-75.376297,"Williams Hall","","2019-12-06"
"24020","5:37:28 PM",40.605744,-75.376547,"Williams Hall","","2019-12-06"
"24026","5:37:33 PM",40.605631,-75.377011,"Williams Hall","","2019-12-06"
"24033","5:37:40 PM",40.605584,-75.377253,"","Drown Hall","2019-12-06"
"24037","5:37:46 PM",40.605556,-75.377274,"","Drown Hall","2019-12-06"
"24069","5:38:21 PM",40.605479,-75.378731,"","Taylor College","2019-12-06"
"24082","5:38:27 PM",40.605504,-75.378776,"","Taylor College","2019-12-06"
"24127","5:39:14 PM",40.604401,-75.379213,"Taylor College","","2019-12-06"
"24131","5:39:20 PM",40.604196,-75.379641,"Taylor College","","2019-12-06"
"24136","5:39:26 PM",40.604176,-75.38019,"Taylor College","","2019-12-06"
"24147","5:39:32 PM",40.604244,-75.380588,"Taylor College","","2019-12-06"
"24151","5:39:38 PM",40.603966,-75.380947,"Taylor College","","2019-12-06"
"24156","5:39:44 PM",40.603861,-75.381488,"Taylor College","","2019-12-06"
"24159","5:39:50 PM",40.603733,-75.382056,"Taylor College","","2019-12-06"
"24164","5:39:56 PM",40.603439,-75.38219,"Taylor College","","2019-12-06"
"24178","5:40:02 PM",40.603288,-75.381673,"Taylor College","","2019-12-06"
"24180","5:40:08 PM",40.603164,-75.38122,"","Sigma Phi Epsilon","2019-12-06"
"24187","5:40:14 PM",40.602998,-75.380955,"","Sigma Phi Epsilon","2019-12-06"
"24190","5:40:20 PM",40.602878,-75.380786,"","Sigma Phi Epsilon","2019-12-06"
"24196","5:40:26 PM",40.602795,-75.380683,"","Sigma Phi Epsilon","2019-12-06"
"24222","5:40:48 PM",40.60205,-75.379856,"Sigma Phi Epsilon","","2019-12-06"
"24227","5:40:54 PM",40.601983,-75.379279,"","House 93","2019-12-06"
"24231","5:40:59 PM",40.601953,-75.379027,"","House 93","2019-12-06"
"24236","5:41:05 PM",40.601964,-75.378816,"","House 93","2019-12-06"
"24241","5:41:11 PM",40.602185,-75.378378,"House 93","","2019-12-06"
"24253","5:41:17 PM",40.602357,-75.377855,"House 93","","2019-12-06"
"24258","5:41:23 PM",40.60235,-75.377244,"House 93","","2019-12-06"
"24262","5:41:29 PM",40.602284,-75.376692,"","Alpha Phi","2019-12-06"
"24267","5:41:35 PM",40.602249,-75.376473,"","Alpha Phi","2019-12-06"
"24269","5:41:41 PM",40.602246,-75.376406,"","Alpha Phi","2019-12-06"
"24282","5:41:47 PM",40.602125,-75.375851,"Alpha Phi","","2019-12-06"
"24288","5:41:53 PM",40.601786,-75.37536,"Alpha Phi","","2019-12-06"
"24290","5:41:59 PM",40.601596,-75.374874,"Alpha Phi","","2019-12-06"
"24297","5:42:06 PM",40.601965,-75.37443,"Alpha Phi","","2019-12-06"
"24301","5:42:11 PM",40.60211,-75.374178,"Alpha Phi","","2019-12-06"
"24309","5:42:18 PM",40.602066,-75.374217,"Alpha Phi","","2019-12-06"
"24336","5:42:43 PM",40.601222,-75.373366,"Alpha Phi","","2019-12-06"
"24339","5:42:50 PM",40.600863,-75.372687,"Alpha Phi","","2019-12-06"
"24372","5:43:20 PM",40.600061,-75.367848,"Alpha Phi","","2019-12-06"
"24376","5:43:26 PM",40.600198,-75.366956,"Alpha Phi","","2019-12-06"
"24379","5:43:31 PM",40.600238,-75.366182,"Alpha Phi","","2019-12-06"
"24393","5:43:37 PM",40.600387,-75.365809,"Alpha Phi","","2019-12-06"
"24398","5:43:43 PM",40.600592,-75.365228,"Alpha Phi","","2019-12-06"
"24407","5:43:55 PM",40.60125,-75.363774,"Alpha Phi","","2019-12-06"
"24411","5:44:01 PM",40.601602,-75.363216,"Alpha Phi","","2019-12-06"
"24422","5:44:07 PM",40.601756,-75.36268,"Alpha Phi","","2019-12-06"
"24428","5:44:13 PM",40.601954,-75.362078,"Alpha Phi","","2019-12-06"
"24433","5:44:19 PM",40.6023,-75.361572,"Alpha Phi","","2019-12-06"
"24434","5:44:25 PM",40.60273,-75.36117,"Alpha Phi","","2019-12-06"
"24441","5:44:31 PM",40.603341,-75.361098,"Alpha Phi","","2019-12-06"
"24450","5:44:38 PM",40.603892,-75.36115,"","ATLSS","2019-12-06"
"24458","5:44:44 PM",40.604193,-75.361093,"","ATLSS","2019-12-06"
"24466","5:44:56 PM",40.603975,-75.360791,"","ATLSS","2019-12-06"
"24473","5:45:02 PM",40.604064,-75.360656,"ATLSS","","2019-12-06"
"24482","5:45:08 PM",40.604313,-75.360734,"ATLSS","","2019-12-06"
"24510","5:45:38 PM",40.603166,-75.361122,"ATLSS","","2019-12-06"
"24515","5:45:44 PM",40.602695,-75.361301,"ATLSS","","2019-12-06"
"24522","5:45:50 PM",40.602218,-75.361705,"ATLSS","","2019-12-06"
"24525","5:45:56 PM",40.601886,-75.362365,"ATLSS","","2019-12-06"
"24533","5:46:02 PM",40.601714,-75.363044,"ATLSS","","2019-12-06"
"24541","5:46:08 PM",40.60144,-75.363191,"ATLSS","","2019-12-06"
"24546","5:46:14 PM",40.601374,-75.362806,"ATLSS","","2019-12-06"
"24553","5:46:20 PM",40.601438,-75.362213,"ATLSS","","2019-12-06"
"24558","5:46:26 PM",40.60147,-75.361553,"ATLSS","","2019-12-06"
"24567","5:46:32 PM",40.601644,-75.361026,"ATLSS","","2019-12-06"
"24573","5:46:37 PM",40.601718,-75.360742,"","Iacocca Hall","2019-12-06"
"24577","5:46:43 PM",40.601809,-75.36067,"","Iacocca Hall","2019-12-06"
"24638","5:47:43 PM",40.602313,-75.359805,"Iacocca Hall","","2019-12-06"
"24657","5:48:04 PM",40.602208,-75.358413,"","Iacocca C Wing","2019-12-06"
"24661","5:48:10 PM",40.602158,-75.358295,"","Iacocca C Wing","2019-12-06"
"24668","5:48:16 PM",40.602092,-75.358019,"","Iacocca C Wing","2019-12-06"
"24671","5:48:22 PM",40.602023,-75.357565,"Iacocca C Wing","","2019-12-06"
"24680","5:48:28 PM",40.601848,-75.357142,"Iacocca C Wing","","2019-12-06"
"24685","5:48:34 PM",40.601427,-75.357156,"Iacocca C Wing","","2019-12-06"
"24693","5:48:40 PM",40.601038,-75.357552,"Iacocca C Wing","","2019-12-06"
"24696","5:48:46 PM",40.600816,-75.358135,"Iacocca C Wing","","2019-12-06"
"24701","5:48:52 PM",40.600653,-75.358753,"Iacocca C Wing","","2019-12-06"
"24711","5:48:58 PM",40.600526,-75.359325,"Iacocca C Wing","","2019-12-06"
"24716","5:49:04 PM",40.600403,-75.359877,"Iacocca C Wing","","2019-12-06"
"24722","5:49:10 PM",40.600274,-75.360424,"Iacocca C Wing","","2019-12-06"
"24726","5:49:16 PM",40.600179,-75.360959,"Iacocca C Wing","","2019-12-06"
"24732","5:49:22 PM",40.60005,-75.361427,"Iacocca C Wing","","2019-12-06"
"24740","5:49:28 PM",40.599956,-75.361726,"Iacocca C Wing","","2019-12-06"
"24745","5:49:34 PM",40.59992,-75.361784,"Iacocca C Wing","","2019-12-06"
"24770","5:50:00 PM",40.59986,-75.363381,"","Building C","2019-12-06"
"24775","5:50:05 PM",40.599756,-75.363901,"Building C","","2019-12-06"
"24781","5:50:11 PM",40.599599,-75.364405,"Building C","","2019-12-06"
"24790","5:50:17 PM",40.599457,-75.364891,"Building C","","2019-12-06"
"24796","5:50:23 PM",40.599441,-75.365298,"","Jordan Hall","2019-12-06"
"24801","5:50:29 PM",40.599752,-75.36546,"","Jordan Hall","2019-12-06"
"24808","5:50:35 PM",40.600078,-75.36556,"","Jordan Hall","2019-12-06"
"24810","5:50:41 PM",40.600292,-75.36567,"Jordan Hall","","2019-12-06"
"24820","5:50:47 PM",40.600378,-75.365739,"Jordan Hall","","2019-12-06"
"24826","5:50:53 PM",40.600335,-75.36622,"Jordan Hall","","2019-12-06"
"24832","5:51:00 PM",40.600192,-75.366834,"Jordan Hall","","2019-12-06"
"24834","5:51:06 PM",40.599905,-75.367287,"Jordan Hall","","2019-12-06"
"24847","5:51:12 PM",40.599534,-75.367431,"Jordan Hall","","2019-12-06"
"25097","5:55:24 PM",40.579886,-75.363398,"Jordan Hall","","2019-12-06"
"25119","5:55:48 PM",40.579767,-75.362424,"Jordan Hall","","2019-12-06"
"25130","5:55:58 PM",40.579396,-75.361004,"Jordan Hall","","2019-12-06"
"25138","5:56:03 PM",40.579091,-75.360097,"Jordan Hall","","2019-12-06"
"25140","5:56:09 PM",40.578568,-75.359424,"Jordan Hall","","2019-12-06"
"25147","5:56:15 PM",40.578088,-75.358761,"Jordan Hall","","2019-12-06"
"25149","5:56:21 PM",40.578065,-75.357895,"Jordan Hall","","2019-12-06"
"25163","5:56:27 PM",40.57815,-75.356972,"Jordan Hall","","2019-12-06"
"25166","5:56:33 PM",40.578231,-75.356056,"Jordan Hall","","2019-12-06"
"25169","5:56:39 PM",40.578276,-75.355143,"Jordan Hall","","2019-12-06"
"25177","5:56:45 PM",40.578342,-75.354139,"Jordan Hall","","2019-12-06"
"25181","5:56:51 PM",40.578411,-75.353176,"Jordan Hall","","2019-12-06"
"25191","5:56:57 PM",40.578441,-75.352647,"Jordan Hall","","2019-12-06"
"25196","5:57:03 PM",40.578678,-75.352626,"Jordan Hall","","2019-12-06"
"25202","5:57:09 PM",40.578901,-75.352903,"Jordan Hall","","2019-12-06"
"25206","5:57:16 PM",40.579012,-75.353059,"Jordan Hall","","2019-12-06"
"25209","5:57:22 PM",40.579093,-75.353146,"Jordan Hall","","2019-12-06"
"25220","5:57:28 PM",40.579132,-75.353283,"Jordan Hall","","2019-12-06"
"25227","5:57:34 PM",40.579173,-75.353467,"Jordan Hall","","2019-12-06"
"25229","5:57:40 PM",40.579217,-75.353669,"Jordan Hall","","2019-12-06"
"25235","5:57:45 PM",40.579268,-75.354081,"Jordan Hall","","2019-12-06"
"25243","5:57:52 PM",40.579264,-75.35428,"Jordan Hall","","2019-12-06"
"25251","5:57:58 PM",40.579284,-75.354402,"Jordan Hall","","2019-12-06"
"25255","5:58:04 PM",40.579338,-75.354833,"","Saucon Village","2019-12-06"
"25260","5:58:10 PM",40.579371,-75.35503,"","Saucon Village","2019-12-06"
"25268","5:58:16 PM",40.579373,-75.355003,"","Saucon Village","2019-12-06"
"25319","5:59:15 PM",40.579384,-75.354997,"","Saucon Village","2019-12-06"
"25339","5:59:41 PM",40.57927,-75.356438,"Saucon Village","","2019-12-06"
"25347","5:59:47 PM",40.579136,-75.356871,"Saucon Village","","2019-12-06"
"25350","5:59:53 PM",40.578844,-75.357449,"Saucon Village","","2019-12-06"
"25355","5:59:59 PM",40.57842,-75.357912,"Saucon Village","","2019-12-06"
"25359","6:00:05 PM",40.578134,-75.357976,"Saucon Village","","2019-12-06"
"25364","6:00:11 PM",40.578116,-75.357968,"Saucon Village","","2019-12-06"
"25371","6:00:17 PM",40.578076,-75.358203,"Saucon Village","","2019-12-06"
"25374","6:00:24 PM",40.578148,-75.358787,"Saucon Village","","2019-12-06"
"25378","6:00:30 PM",40.578579,-75.359419,"Saucon Village","","2019-12-06"
"25381","6:00:36 PM",40.579177,-75.360095,"Saucon Village","","2019-12-06"
"25385","6:00:42 PM",40.579506,-75.361107,"Saucon Village","","2019-12-06"
"25394","6:00:48 PM",40.579767,-75.362115,"Saucon Village","","2019-12-06"
"25399","6:00:54 PM",40.579952,-75.362891,"Saucon Village","","2019-12-06"
"25404","6:01:00 PM",40.580158,-75.363117,"Saucon Village","","2019-12-06"
"25405","6:01:06 PM",40.580549,-75.362921,"Saucon Village","","2019-12-06"
"25412","6:01:12 PM",40.58119,-75.362744,"Saucon Village","","2019-12-06"
"25420","6:01:18 PM",40.581976,-75.36274,"Saucon Village","","2019-12-06"
"25421","6:01:24 PM",40.582756,-75.362846,"Saucon Village","","2019-12-06"
"25427","6:01:30 PM",40.58337,-75.363046,"Saucon Village","","2019-12-06"
"25431","6:01:36 PM",40.583613,-75.362832,"Saucon Village","","2019-12-06"
"25434","6:01:42 PM",40.583811,-75.362257,"Saucon Village","","2019-12-06"
"25444","6:01:48 PM",40.584137,-75.36197,"Saucon Village","","2019-12-06"
"25449","6:01:54 PM",40.584194,-75.361626,"Saucon Village","","2019-12-06"
"25453","6:02:00 PM",40.584178,-75.360969,"Saucon Village","","2019-12-06"
"25459","6:02:06 PM",40.584301,-75.36028,"Saucon Village","","2019-12-06"
"25463","6:02:12 PM",40.584305,-75.359657,"Saucon Village","","2019-12-06"
"25473","6:02:18 PM",40.583925,-75.359343,"Saucon Village","","2019-12-06"
"25478","6:02:24 PM",40.583621,-75.359201,"Saucon Village","","2019-12-06"
"25484","6:02:29 PM",40.583356,-75.359185,"Saucon Village","","2019-12-06"
"25489","6:02:35 PM",40.582852,-75.359129,"Saucon Village","","2019-12-06"
"25497","6:02:41 PM",40.582284,-75.359138,"Saucon Village","","2019-12-06"
"25505","6:02:47 PM",40.581761,-75.359033,"Saucon Village","","2019-12-06"
"25511","6:02:53 PM",40.581233,-75.358966,"Saucon Village","","2019-12-06"
"25516","6:02:59 PM",40.580949,-75.359208,"Saucon Village","","2019-12-06"
"25518","6:03:05 PM",40.58086,-75.359865,"Saucon Village","","2019-12-06"
"25527","6:03:11 PM",40.580674,-75.36048,"Saucon Village","","2019-12-06"
"25535","6:03:17 PM",40.580578,-75.360808,"Saucon Village","","2019-12-06"
"25541","6:03:23 PM",40.58057,-75.360919,"Saucon Village","","2019-12-06"
"25546","6:03:29 PM",40.580528,-75.361311,"Saucon Village","","2019-12-06"
"25550","6:03:36 PM",40.580373,-75.361682,"Saucon Village","","2019-12-06"
"25557","6:03:42 PM",40.58027,-75.361791,"Saucon Village","","2019-12-06"
"25564","6:03:48 PM",40.58004,-75.362082,"Saucon Village","","2019-12-06"
"25571","6:03:54 PM",40.579832,-75.362244,"Saucon Village","","2019-12-06"
"25573","6:04:00 PM",40.579815,-75.362499,"Saucon Village","","2019-12-06"
"25578","6:04:06 PM",40.579897,-75.362704,"Saucon Village","","2019-12-06"
"25587","6:04:12 PM",40.579892,-75.362702,"Saucon Village","","2019-12-06"
"25613","6:04:40 PM",40.581532,-75.36269,"Saucon Village","","2019-12-06"
"25622","6:04:46 PM",40.582247,-75.36274,"Saucon Village","","2019-12-06"
"25626","6:04:52 PM",40.583016,-75.362911,"Saucon Village","","2019-12-06"
"25634","6:04:58 PM",40.583724,-75.363138,"Saucon Village","","2019-12-06"
"25640","6:05:04 PM",40.584263,-75.363391,"Saucon Village","","2019-12-06"
"25646","6:05:10 PM",40.584851,-75.363825,"Saucon Village","","2019-12-06"
"25652","6:05:15 PM",40.585501,-75.36428,"Saucon Village","","2019-12-06"
"25657","6:05:21 PM",40.585664,-75.364426,"Saucon Village","","2019-12-06"
"25666","6:05:27 PM",40.585641,-75.36441,"Saucon Village","","2019-12-06"
"25705","6:06:09 PM",40.586433,-75.365281,"Saucon Village","","2019-12-06"
"25711","6:06:16 PM",40.586912,-75.36585,"Saucon Village","","2019-12-06"
"25713","6:06:22 PM",40.587447,-75.366465,"Saucon Village","","2019-12-06"
"25725","6:06:28 PM",40.58809,-75.367071,"Saucon Village","","2019-12-06"
"25731","6:06:34 PM",40.58881,-75.367613,"Saucon Village","","2019-12-06"
"25737","6:06:40 PM",40.589617,-75.368052,"Saucon Village","","2019-12-06"
"25738","6:06:46 PM",40.590341,-75.368311,"Saucon Village","","2019-12-06"
"25745","6:06:51 PM",40.591056,-75.368509,"Saucon Village","","2019-12-06"
"25756","6:06:58 PM",40.591701,-75.368572,"Saucon Village","","2019-12-06"
"25759","6:07:04 PM",40.592164,-75.368579,"Saucon Village","","2019-12-06"
"25765","6:07:10 PM",40.592406,-75.368541,"Saucon Village","","2019-12-06"
"25771","6:07:16 PM",40.592869,-75.368426,"Saucon Village","","2019-12-06"
"25775","6:07:22 PM",40.593539,-75.368121,"Saucon Village","","2019-12-06"
"25784","6:07:28 PM",40.594122,-75.36765,"Saucon Village","","2019-12-06"
"25789","6:07:34 PM",40.594657,-75.367063,"Saucon Village","","2019-12-06"
"25794","6:07:40 PM",40.595209,-75.36642,"Saucon Village","","2019-12-06"
"25799","6:07:46 PM",40.595691,-75.365676,"Saucon Village","","2019-12-06"
"25806","6:07:52 PM",40.596133,-75.36476,"Saucon Village","","2019-12-06"
"25811","6:07:57 PM",40.596502,-75.363847,"Saucon Village","","2019-12-06"
"25818","6:08:04 PM",40.596885,-75.362984,"Saucon Village","","2019-12-06"
"25826","6:08:10 PM",40.597326,-75.362308,"Saucon Village","","2019-12-06"
"25832","6:08:16 PM",40.597909,-75.361891,"Saucon Village","","2019-12-06"
"25833","6:08:22 PM",40.59852,-75.362154,"Saucon Village","","2019-12-06"
"25841","6:08:27 PM",40.598869,-75.362939,"Saucon Village","","2019-12-06"
"25849","6:08:33 PM",40.598914,-75.363803,"Saucon Village","","2019-12-06"
"25857","6:08:39 PM",40.598735,-75.364631,"Saucon Village","","2019-12-06"
"25860","6:08:45 PM",40.598593,-75.365487,"Saucon Village","","2019-12-06"
"25866","6:08:51 PM",40.598656,-75.366367,"Saucon Village","","2019-12-06"
"25876","6:08:57 PM",40.598965,-75.367047,"Saucon Village","","2019-12-06"
"25878","6:09:03 PM",40.599456,-75.367375,"Saucon Village","","2019-12-06"
"25896","6:09:21 PM",40.600256,-75.366112,"Saucon Village","","2019-12-06"
"25906","6:09:27 PM",40.600352,-75.365827,"Saucon Village","","2019-12-06"
"25909","6:09:34 PM",40.600328,-75.365671,"Saucon Village","","2019-12-06"
"25915","6:09:40 PM",40.600089,-75.365592,"","Jordan Hall","2019-12-06"
"25920","6:09:46 PM",40.599791,-75.365536,"","Jordan Hall","2019-12-06"
"25924","6:09:52 PM",40.599517,-75.365452,"","Jordan Hall","2019-12-06"
"25937","6:09:58 PM",40.599331,-75.365122,"","Jordan Hall","2019-12-06"
"25940","6:10:04 PM",40.59945,-75.364649,"Jordan Hall","","2019-12-06"
"25944","6:10:10 PM",40.599572,-75.364176,"Jordan Hall","","2019-12-06"
"25952","6:10:16 PM",40.599702,-75.363686,"Jordan Hall","","2019-12-06"
"25955","6:10:22 PM",40.599853,-75.363159,"","Building C","2019-12-06"
"25964","6:10:28 PM",40.599862,-75.362586,"","Building C","2019-12-06"
"25972","6:10:34 PM",40.599876,-75.362144,"Building C","","2019-12-06"
"25973","6:10:40 PM",40.599926,-75.361726,"Building C","","2019-12-06"
"25979","6:10:46 PM",40.599917,-75.361651,"Building C","","2019-12-06"
"26010","6:11:14 PM",40.600178,-75.360338,"Building C","","2019-12-06"
"26014","6:11:20 PM",40.600281,-75.359831,"Building C","","2019-12-06"
"26022","6:11:26 PM",40.600428,-75.35933,"Building C","","2019-12-06"
"26023","6:11:32 PM",40.600562,-75.358792,"Building C","","2019-12-06"
"26033","6:11:38 PM",40.600685,-75.358288,"Building C","","2019-12-06"
"26040","6:11:43 PM",40.600818,-75.35778,"Building C","","2019-12-06"
"26043","6:11:49 PM",40.601062,-75.357339,"Building C","","2019-12-06"
"26049","6:11:55 PM",40.601442,-75.357071,"Building C","","2019-12-06"
"26053","6:12:01 PM",40.601813,-75.357119,"Building C","","2019-12-06"
"26064","6:12:07 PM",40.602067,-75.357597,"Building C","","2019-12-06"
"26072","6:12:13 PM",40.602152,-75.358033,"","Iacocca C Wing","2019-12-06"
"26075","6:12:19 PM",40.602244,-75.358367,"","Iacocca C Wing","2019-12-06"
"26079","6:12:25 PM",40.602265,-75.358431,"","Iacocca C Wing","2019-12-06"
"26105","6:12:50 PM",40.602537,-75.359663,"Iacocca C Wing","","2019-12-06"
"26109","6:12:56 PM",40.602302,-75.360015,"","Iacocca Hall","2019-12-06"
"26113","6:13:02 PM",40.602069,-75.360311,"","Iacocca Hall","2019-12-06"
"26127","6:13:08 PM",40.601944,-75.3605,"","Iacocca Hall","2019-12-06"
"26187","6:14:08 PM",40.601982,-75.360442,"","Iacocca Hall","2019-12-06"
"26247","6:15:07 PM",40.601963,-75.360412,"","Iacocca Hall","2019-12-06"
"26273","6:15:38 PM",40.601553,-75.361673,"Iacocca Hall","","2019-12-06"
"26281","6:15:44 PM",40.601498,-75.362294,"Iacocca Hall","","2019-12-06"
"26284","6:15:50 PM",40.601469,-75.362908,"Iacocca Hall","","2019-12-06"
"26291","6:15:56 PM",40.601566,-75.36322,"Iacocca Hall","","2019-12-06"
"26297","6:16:02 PM",40.601699,-75.362839,"Iacocca Hall","","2019-12-06"
"26307","6:16:08 PM",40.601838,-75.362371,"Iacocca Hall","","2019-12-06"
"26310","6:16:14 PM",40.602013,-75.361892,"Iacocca Hall","","2019-12-06"
"26316","6:16:20 PM",40.602284,-75.361524,"Iacocca Hall","","2019-12-06"
"26320","6:16:26 PM",40.602675,-75.361218,"Iacocca Hall","","2019-12-06"
"26324","6:16:32 PM",40.603103,-75.361104,"Iacocca Hall","","2019-12-06"
"26334","6:16:38 PM",40.603537,-75.361143,"Iacocca Hall","","2019-12-06"
"26340","6:16:44 PM",40.603918,-75.361225,"","ATLSS","2019-12-06"
"26347","6:16:50 PM",40.604185,-75.361016,"","ATLSS","2019-12-06"
"26351","6:16:56 PM",40.604029,-75.360833,"","ATLSS","2019-12-06"
